pathway	pval	padj	log2err	ES	NES	size	leadingEdge	DoseComparison	Cluster
REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION	0.674766355140187	1	0.0607719451853533	-0.502680965147453	-0.886866038637126	3	MOV10, MET, MAPK14	2Gy_vs_0Gy	1
REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT	0.995708154506438	1	0.0490939668192139	0.245637583892617	0.49817259331023	4	AIMP1, MAPK14, MET, MOV10	2Gy_vs_0Gy	1
REACTOME_MITOCHONDRIAL_BIOGENESIS	0.674766355140187	1	0.0607719451853533	-0.502680965147453	-0.886866038637126	3	ATP5F1C, MT-ATP6, MAPK14	2Gy_vs_0Gy	1
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	0.171483622350674	1	0.14641623786055	-0.913101604278075	-1.22331178036721	1	ACOT12	2Gy_vs_0Gy	1
REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS	0.256728778467909	1	0.121543282035469	0.878342245989305	1.16669614041293	1	SLC25A37	2Gy_vs_0Gy	1
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION	0.608617594254937	1	0.0637845390312975	-0.393709702383868	-0.900855447609531	7	ATP5F1C, MT-ND2, MT-CO1, MT-ATP6, MT-ND1, MT-CO2	2Gy_vs_0Gy	1
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.0809248554913295	0.998686284813453	0.219250346703755	-0.949197860962567	-1.27167110404205	1	TIMM50	2Gy_vs_0Gy	1
REACTOME_MITOCHONDRIAL_RNA_DEGRADATION	0.389210019267823	1	0.0908241419007155	-0.799465240641711	-1.07106946509457	1	GRSF1	2Gy_vs_0Gy	1
REACTOME_MITOCHONDRIAL_TRANSLATION	0.476894639556377	1	0.0774767547848578	-0.488916215580487	-1.01274366160557	5	MRPL49, MRPS23, MRPL27	2Gy_vs_0Gy	1
REACTOME_MITOPHAGY	0.671028037383178	1	0.0610363728309177	-0.50489807554129	-0.890777624809136	3	MTERF3	2Gy_vs_0Gy	1
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	0.098876404494382	1	0.213927855492356	0.581336730283903	1.43457748197374	7	LIN9, POLE2, PSMB3, PPP2R1B	2Gy_vs_0Gy	1
REACTOME_MITOTIC_G2_G2_M_PHASES	0.338636363636364	1	0.109250039480711	0.354215652507746	1.10391139300677	14	TUBGCP6, LIN9, PSMB3, PHLDA1, PPP2R1B	2Gy_vs_0Gy	1
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	0.889929742388759	1	0.0583452776743612	0.205554029243917	0.666549870920004	16	CENPK, PSMB3, PPP2R1B, VRK1	2Gy_vs_0Gy	1
REACTOME_MITOTIC_PROMETAPHASE	0.438636363636364	1	0.0934449219410994	0.32735756253553	1.02020828360202	14	TUBGCP6, CENPK, SMC2, PPP2R1B	2Gy_vs_0Gy	1
REACTOME_MITOTIC_PROPHASE	0.287640449438202	1	0.119348440591015	0.464452148579987	1.14613881954746	7	SMC2, PPP2R1B, VRK1, LPIN2	2Gy_vs_0Gy	1
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	0.938496583143508	1	0.0545680646670941	0.219736535376384	0.608545233857843	10	CENPK, PPP2R1B	2Gy_vs_0Gy	1
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	0.237603305785124	1	0.126875729929857	0.757697456492637	1.22597037630073	2	ELN, FBN1	2Gy_vs_0Gy	1
REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS	0.697722567287785	1	0.0640703750499722	0.655080213903743	0.870138673976156	1	GPHN	2Gy_vs_0Gy	1
REACTOME_MRNA_CAPPING	0.10019267822736	1	0.195789002148949	-0.942513368983957	-1.26271567373189	1	GTF2H4	2Gy_vs_0Gy	1
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.00501200887438046	0.590452353914461	0.407017918923954	0.946452476572959	1.531379957676	2	LSM3, DCP2	2Gy_vs_0Gy	1
REACTOME_MRNA_SPLICING	0.75175644028103	1	0.066436413766281	0.238744884038199	0.774177826743731	16	LSM3, TCERG1, SRSF11, RBM39, PRKRIP1, SRRM1, SRSF10, SF3B3, HNRNPL, PRPF3, SRRM2, SRSF5, CCAR1, ACIN1, SRSF3, RBM17	2Gy_vs_0Gy	1
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	0.878612716763006	1	0.0498907356726307	-0.561497326203209	-0.752256146053041	1	SF3B3	2Gy_vs_0Gy	1
REACTOME_MTORC1_MEDIATED_SIGNALLING	0.401869158878505	1	0.0873098257637931	-0.599195710455764	-1.05714431805545	3	LAMTOR5, RPS6KB1, RHEB	2Gy_vs_0Gy	1
REACTOME_MTOR_SIGNALLING	0.309701492537313	1	0.102449405629826	-0.6	-1.14833561571373	4	LAMTOR5, TSC2, RPS6KB1, RHEB	2Gy_vs_0Gy	1
REACTOME_MUSCLE_CONTRACTION	0.127886323268206	1	0.16440575583821	-0.52861362680728	-1.35994112011751	10	MYL5, KCNE1	2Gy_vs_0Gy	1
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE	0.854477611940298	1	0.0496901392724606	-0.364193280403162	-0.697026858150948	4	NFKB2	2Gy_vs_0Gy	1
REACTOME_MYOGENESIS	0.505353319057816	1	0.0822054920415869	0.52934411925746	0.968822342899695	3	CDH2	2Gy_vs_0Gy	1
REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS	0.272727272727273	1	0.117249716749792	0.737617135207497	1.19347999530336	2	PAIP1, CNOT1	2Gy_vs_0Gy	1
REACTOME_M_PHASE	0.680555555555556	1	0.0707899094502623	0.241207660230276	0.868873926374753	23	TUBGCP6, CENPK, SMC2, PSMB3, PPP2R1B	2Gy_vs_0Gy	1
REACTOME_NCAM1_INTERACTIONS	0.449275362318841	1	0.086794975677172	0.787433155080214	1.04594220198358	1	ST8SIA2	2Gy_vs_0Gy	1
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.894628099173554	1	0.0522693317499306	0.408299866131191	0.660637746946505	2	ST8SIA2, SPTAN1	2Gy_vs_0Gy	1
REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	0.387163561076605	1	0.0952879846194844	0.820855614973262	1.09033703228849	1	CADM3	2Gy_vs_0Gy	1
REACTOME_NEDDYLATION	0.792920353982301	1	0.0507027937029348	-0.274507400050897	-0.756632197869781	13	KLHL11, FBXO30, SPSB1, PSMD9, FBXO22, PSMD12	2Gy_vs_0Gy	1
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION	0.38728323699422	1	0.0911073131586733	-0.803475935828877	-1.07644272328066	1	ELMO1	2Gy_vs_0Gy	1
REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION	0.281853281853282	1	0.110564716336619	-0.724230254350736	-1.13988296563488	2	AP2A1, AP2A2	2Gy_vs_0Gy	1
REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION	0.281853281853282	1	0.110564716336619	-0.724230254350736	-1.13988296563488	2	AP2A1, AP2A2	2Gy_vs_0Gy	1
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	0.757763975155279	1	0.0601186142531851	0.628342245989305	0.834622809732231	1	PACS1	2Gy_vs_0Gy	1
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	0.467289719626168	1	0.0791316651768349	-0.574091418257789	-1.01285351391117	3	AP2A1, AP2A2	2Gy_vs_0Gy	1
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	0.695327102803738	1	0.0593487680335629	-0.482453624852179	-0.851179505023162	3	GTF2H4	2Gy_vs_0Gy	1
REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS	0.782608695652174	1	0.0585937568945671	0.606951871657754	0.806210118337091	1	KCTD1	2Gy_vs_0Gy	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	0.0304468985443921	0.590452353914461	0.352487857583619	0.888102634004208	1.43696868858948	2	FGF5	2Gy_vs_0Gy	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	0.0304468985443921	0.590452353914461	0.352487857583619	0.888102634004208	1.43696868858948	2	FGF5	2Gy_vs_0Gy	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	0.0304468985443921	0.590452353914461	0.352487857583619	0.888102634004208	1.43696868858948	2	FGF5	2Gy_vs_0Gy	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	0.577639751552795	1	0.0734381410838857	0.70855614973262	0.941170402464005	1	FRS2	2Gy_vs_0Gy	1
REACTOME_NEGATIVE_REGULATION_OF_FLT3	0.859344894026975	1	0.0509082865515105	-0.572192513368984	-0.766584834549289	1	PTPRJ	2Gy_vs_0Gy	1
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	0.543388429752066	1	0.0764767053228531	0.588904368844199	0.952859620275207	2	PPP2R1B	2Gy_vs_0Gy	1
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	0.625482625482625	1	0.065981614400873	-0.572958500669344	-0.901792808302644	2	MET, PTPRJ	2Gy_vs_0Gy	1
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	0.758687258687259	1	0.0567672387487446	-0.524765729585007	-0.825941076763169	2	DLG2, PPM1E	2Gy_vs_0Gy	1
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	0.910064239828694	1	0.0531298054705469	0.345910811094614	0.633096902841042	3	PSMB3	2Gy_vs_0Gy	1
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	0.44920993227991	1	0.0916795246008379	0.389819477943531	1.00870634884101	8	FGF5, PPP2R1B, IRS1, NTRK2, FRS2	2Gy_vs_0Gy	1
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	0.975280898876404	1	0.0521630305460055	0.217058544737272	0.535640162282557	7	TRIM25, CYLD	2Gy_vs_0Gy	1
REACTOME_NEPHRIN_FAMILY_INTERACTIONS	0.894628099173554	1	0.0522693317499306	0.408299866131191	0.660637746946505	2	CASK, SPTAN1	2Gy_vs_0Gy	1
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.404721753794266	1	0.0813027345384498	-0.282260563231375	-1.02691805580218	34	SEMA3E, APH1B, RPS10, FAU, RPS6KA4, AP2A1, ARHGEF7, PSMD9, RPL41, RPL10, AP2A2, PSMD12	2Gy_vs_0Gy	1
REACTOME_NETRIN_1_SIGNALING	0.739669421487603	1	0.0611692626746689	0.491298527443106	0.794931321735631	2	TRPC1, EZR	2Gy_vs_0Gy	1
REACTOME_NEUREXINS_AND_NEUROLIGINS	0.393715341959335	1	0.0878312634480124	-0.517909680710207	-1.07280088020947	5	APBA3, SYT12, STXBP1, DLG2	2Gy_vs_0Gy	1
REACTOME_NEURONAL_SYSTEM	0.648695652173913	1	0.059221919380382	-0.276324453254588	-0.860515629316626	19	APBA3, AP2A1, ARHGEF7, PDPK1, GNG2, AP2A2, SYT12, GABBR1, STXBP1, IL1RAP, DLG2, KCNK13	2Gy_vs_0Gy	1
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	0.908759124087591	1	0.0458620343117985	-0.240985004393733	-0.641675622377797	12	AP2A1, ARHGEF7, PDPK1, GNG2, AP2A2, GABBR1	2Gy_vs_0Gy	1
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	0.910064239828694	1	0.0531298054705469	0.348525469168901	0.637882332714082	3	CASK, PPFIA1, STXBP1	2Gy_vs_0Gy	1
REACTOME_NEUTROPHIL_DEGRANULATION	0.718965517241379	1	0.0540088272801684	-0.241331557632417	-0.830294544558517	27	FRK, ITGAX, RHOG	2Gy_vs_0Gy	1
REACTOME_NFE2L2_REGULATES_PENTOSE_PHOSPHATE_PATHWAY_GENES	0.544401544401544	1	0.0728938564822936	-0.614826426536508	-0.967689717767202	2	G6PD	2Gy_vs_0Gy	1
REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES	0.786127167630058	1	0.0550211117163117	-0.613636363636364	-0.822108502472252	1	EP300	2Gy_vs_0Gy	1
REACTOME_NFE2L2_REGULATING_ER_STRESS_ASSOCIATED_GENES	0.786127167630058	1	0.0550211117163117	-0.613636363636364	-0.822108502472252	1	EP300	2Gy_vs_0Gy	1
REACTOME_NFE2L2_REGULATING_INFLAMMATION_ASSOCIATED_GENES	0.786127167630058	1	0.0550211117163117	-0.613636363636364	-0.822108502472252	1	EP300	2Gy_vs_0Gy	1
REACTOME_NFE2L2_REGULATING_MDR_ASSOCIATED_ENZYMES	0.384169884169884	1	0.0916795246008379	-0.682307753158741	-1.0739001587879	2	ABCF2	2Gy_vs_0Gy	1
REACTOME_NFE2L2_REGULATING_TUMORIGENIC_GENES	0.786127167630058	1	0.0550211117163117	-0.613636363636364	-0.822108502472252	1	EP300	2Gy_vs_0Gy	1
REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10	0.25879917184265	1	0.120985142145252	0.875668449197861	1.16314455398853	1	TRIM25	2Gy_vs_0Gy	1
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	0.532091097308489	1	0.0776798560117236	0.737967914438503	0.980237853132322	1	NTRK2	2Gy_vs_0Gy	1
REACTOME_NGF_STIMULATED_TRANSCRIPTION	0.730841121495327	1	0.0570059526582387	-0.463806970509383	-0.818281731649188	3	CHD4, EP300, DNM2	2Gy_vs_0Gy	1
REACTOME_NICOTINAMIDE_SALVAGING	0.175983436853002	1	0.150169802128406	0.910427807486631	1.20931517750564	1	PARP10	2Gy_vs_0Gy	1
REACTOME_NICOTINATE_METABOLISM	0.175983436853002	1	0.150169802128406	0.910427807486631	1.20931517750564	1	PARP10	2Gy_vs_0Gy	1
REACTOME_NOD1_2_SIGNALING_PATHWAY	0.591006423982869	1	0.0739901439101341	0.5	0.915115808085971	3	CYLD, ITCH, MAPK14	2Gy_vs_0Gy	1
REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3	0.129094412331407	1	0.170932335370056	-0.93048128342246	-1.24659589917361	1	APH1B	2Gy_vs_0Gy	1
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.644859813084112	1	0.0629394692018967	-0.516085790884719	-0.91051579966745	3	TP53BP1, HERC2, ATM	2Gy_vs_0Gy	1
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	0.120658135283364	1	0.172324344900946	-0.619475856214396	-1.34899166575103	6	RPS10, FAU, RPL41, RPL10	2Gy_vs_0Gy	1
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	0.890557939914163	1	0.0542315935495841	0.335570469798658	0.680563652063156	4	CASK, COL4A6, DAG1, COL11A1	2Gy_vs_0Gy	1
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.911196911196911	1	0.0483117581055019	-0.43239625167336	-0.68055859131251	2	STXBP1, PPFIA1	2Gy_vs_0Gy	1
REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING	0.919254658385093	1	0.0511147954416412	0.537433155080214	0.713868871302887	1	DNM2	2Gy_vs_0Gy	1
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.438756855575868	1	0.0813027345384498	-0.487576017471986	-1.06176209676548	6	HDAC5, MAML1, NCOR2, EP300	2Gy_vs_0Gy	1
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	0.129094412331407	1	0.170932335370056	-0.93048128342246	-1.24659589917361	1	APH1B	2Gy_vs_0Gy	1
REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.55019305019305	1	0.0723570851036907	-0.614457831325301	-0.967109577128303	2	MAML1, EP300	2Gy_vs_0Gy	1
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	0.129094412331407	1	0.170932335370056	-0.93048128342246	-1.24659589917361	1	APH1B	2Gy_vs_0Gy	1
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.55019305019305	1	0.0723570851036907	-0.614457831325301	-0.967109577128303	2	MAML1, EP300	2Gy_vs_0Gy	1
REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	0.129094412331407	1	0.170932335370056	-0.93048128342246	-1.24659589917361	1	APH1B	2Gy_vs_0Gy	1
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.55019305019305	1	0.0723570851036907	-0.614457831325301	-0.967109577128303	2	MAML1, EP300	2Gy_vs_0Gy	1
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	0.317929759704251	1	0.10027910675413	-0.554901258300286	-1.14942543170377	5	HDAC5, MAML1, NCOR2	2Gy_vs_0Gy	1
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING	0.283582089552239	1	0.107972360317345	-0.616107382550336	-1.17916341747786	4	MOV10, NCOR2, KDM1A, EP300	2Gy_vs_0Gy	1
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS	0.576107899807322	1	0.0699458736501659	-0.705882352941177	-0.945693440752394	1	NCOR2	2Gy_vs_0Gy	1
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX	0.283582089552239	1	0.107972360317345	-0.616107382550336	-1.17916341747786	4	MOV10, NCOR2, KDM1A, EP300	2Gy_vs_0Gy	1
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.579150579150579	1	0.0697792517076235	-0.594539178907426	-0.935759143404855	2	ARHGEF7	2Gy_vs_0Gy	1
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.129094412331407	1	0.170932335370056	-0.93048128342246	-1.24659589917361	1	APH1B	2Gy_vs_0Gy	1
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	0.89365671641791	1	0.0476387259290825	-0.338789154965446	-0.648406088107301	4	ISG15	2Gy_vs_0Gy	1
REACTOME_NTRK2_ACTIVATES_RAC1	0.685328185328185	1	0.0615706755421678	-0.549979755670437	-0.865626023169643	2	DOCK3	2Gy_vs_0Gy	1
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	0.518201284796574	1	0.0808589150280032	0.521447721179625	0.954370105483761	3	VRK1, LPIN2, NUP98	2Gy_vs_0Gy	1
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	0.591006423982869	1	0.0739901439101341	0.498659517426273	0.912662414498609	3	VRK1, NUP98, KPNB1	2Gy_vs_0Gy	1
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	0.852494577006508	1	0.0567672387487446	0.318548387096774	0.699373367533717	5	PPP2R1B, DNM2, MAPK14, EP300, CHD4	2Gy_vs_0Gy	1
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	0.561243144424132	1	0.0686325631836726	-0.42908633280294	-0.934392972756165	6	ABCF2, G6PD, PSMD9, PSMD12	2Gy_vs_0Gy	1
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER	0.444015444015444	1	0.0835990603684159	-0.661311914323963	-1.04085431612501	2	MOV10, DNMT1	2Gy_vs_0Gy	1
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	0.723140495867769	1	0.062249042949858	0.497991967871486	0.805761448734754	2	NUP98, KPNB1	2Gy_vs_0Gy	1
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	0.960662525879917	1	0.0490939668192139	0.520053475935829	0.690783559544336	1	NUP98	2Gy_vs_0Gy	1
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.576107899807322	1	0.0699458736501659	-0.705882352941177	-0.945693440752394	1	NCOR2	2Gy_vs_0Gy	1
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	0.489719626168224	1	0.0766746872490091	-0.566823157161296	-1.00003032311353	3	APH1B	2Gy_vs_0Gy	1
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	0.792910447761194	1	0.0531298054705469	-0.394937732392219	-0.755868440158674	4	NFKB2	2Gy_vs_0Gy	1
REACTOME_NUCLEOTIDE_CATABOLISM	0.987603305785124	1	0.0477342401407188	0.311492710543449	0.504001738804301	2	ENTPD6	2Gy_vs_0Gy	1
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	0.299349240780911	1	0.114266502484433	0.51434758525692	1.12925074291676	5	RFC3, POLE2	2Gy_vs_0Gy	1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	0.449275362318841	1	0.086794975677172	0.787433155080214	1.04594220198358	1	ST8SIA2	2Gy_vs_0Gy	1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	0.175619834710744	1	0.150169802128406	0.788487282463186	1.27578896049669	2	MAN2A2, ST8SIA2	2Gy_vs_0Gy	1
REACTOME_OLFACTORY_SIGNALING_PATHWAY	0.886128364389234	1	0.052805004567129	0.554812834224599	0.736954183061438	1	GNB1	2Gy_vs_0Gy	1
REACTOME_ONCOGENE_INDUCED_SENESCENCE	0.473988439306358	1	0.0799858801499946	-0.755347593582888	-1.01196362504754	1	MOV10	2Gy_vs_0Gy	1
REACTOME_ONCOGENIC_MAPK_SIGNALING	0.510729613733906	1	0.0817515582532145	0.463087248322148	0.939177839847156	4	SHOC2, TRAK1, KSR1, VCL	2Gy_vs_0Gy	1
REACTOME_OPIOID_SIGNALLING	0.90343347639485	1	0.0535669384770951	0.32989615428004	0.669055688044075	4	PPP2R1B, GNAI1	2Gy_vs_0Gy	1
REACTOME_OPSINS	0.0766045548654244	0.978735842162952	0.234392647294686	0.957219251336898	1.2714679399325	1	RRH	2Gy_vs_0Gy	1
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	0.910064239828694	1	0.0531298054705469	0.345910811094614	0.633096902841042	3	PSMB3	2Gy_vs_0Gy	1
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	0.976415094339623	1	0.0543434390269162	0.150273224043716	0.494406089329251	17	NPHP1, SCLT1, PKD2, NDE1, EXOC6, SEPTIN2, BBS9, MAPK14, DYNC1H1, RAB11FIP3, MT-ATP6, CKAP5, CEP89, KIF3C, IFT43, ATP5F1C, MAPRE1	2Gy_vs_0Gy	1
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.0570677025984749	0.891305462939215	0.321775918075361	-0.973262032085562	-1.3039106531586	1	SEMA3E	2Gy_vs_0Gy	1
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	0.471074380165289	1	0.0840745577910723	0.633961126350309	1.02576239892561	2	TRIM25	2Gy_vs_0Gy	1
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	0.799227799227799	1	0.0543434390269162	-0.502008032128514	-0.790122203536195	2	MOV10, MAPK14	2Gy_vs_0Gy	1
REACTOME_O_LINKED_GLYCOSYLATION	0.809012875536481	1	0.0587185879555941	0.363758389261745	0.737730998836461	4	GALNT13, LARGE1, DAG1, ST3GAL2	2Gy_vs_0Gy	1
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.952479338842975	1	0.0493910105981501	0.362784471218206	0.586992883352468	2	GALNT13, ST3GAL2	2Gy_vs_0Gy	1
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	0.994219653179191	1	0.0442407423477375	-0.504010695187166	-0.675239445385706	1	CRK	2Gy_vs_0Gy	1
REACTOME_P38MAPK_EVENTS	1	1	0.0439759278026345	-0.501336898395722	-0.671657273261644	1	MAPK14	2Gy_vs_0Gy	1
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.384328358208955	1	0.0897104652742981	-0.570593499919157	-1.09205473008653	4	APH1B, ARHGEF7, ADAM17	2Gy_vs_0Gy	1
REACTOME_PARASITE_INFECTION	0.504570383912249	1	0.0739901439101341	-0.453566621803499	-0.987702081586876	6	BRK1, ELMO1, CYFIP1, WASF2, CRK, MYO9B	2Gy_vs_0Gy	1
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	0.0214829300954267	0.590452353914461	0.352487857583619	0.904953145917001	1.46423317028143	2	RFC3, POLE2	2Gy_vs_0Gy	1
REACTOME_PCP_CE_PATHWAY	0.510054844606947	1	0.0734381410838857	-0.452243477455402	-0.984820757512236	6	AP2A1, PSMD9, AP2A2, PSMD12, RYK	2Gy_vs_0Gy	1
REACTOME_PENTOSE_PHOSPHATE_PATHWAY	0.202312138728324	1	0.133554954557592	-0.88903743315508	-1.19107223125065	1	G6PD	2Gy_vs_0Gy	1
REACTOME_PEPTIDE_HORMONE_METABOLISM	0.607438016528926	1	0.0707899094502623	0.555555555555556	0.898900540927212	2	EXOC6, GNB1	2Gy_vs_0Gy	1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.350674373795761	1	0.096887770327544	-0.822192513368984	-1.1015179281491	1	GPR37	2Gy_vs_0Gy	1
REACTOME_PERK_REGULATES_GENE_EXPRESSION	0.146694214876033	1	0.165656695205483	0.805610106451251	1.30349404883783	2	DCP2	2Gy_vs_0Gy	1
REACTOME_PEROXISOMAL_PROTEIN_IMPORT	0.420849420849421	1	0.0865399737444125	-0.672004598540323	-1.05768378233679	2	PEX13	2Gy_vs_0Gy	1
REACTOME_PEXOPHAGY	0.980732177263969	1	0.0448645113168564	-0.514705882352941	-0.689568133881954	1	ATM	2Gy_vs_0Gy	1
REACTOME_PHASE_2_PLATEAU_PHASE	0.0732177263969171	0.969688425207952	0.231126709673834	-0.957219251336898	-1.28241762041423	1	KCNE1	2Gy_vs_0Gy	1
REACTOME_PHASE_3_RAPID_REPOLARISATION	0.0732177263969171	0.969688425207952	0.231126709673834	-0.957219251336898	-1.28241762041423	1	KCNE1	2Gy_vs_0Gy	1
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	0.838150289017341	1	0.0520570030732099	-0.581550802139037	-0.779122436983507	1	KCNK13	2Gy_vs_0Gy	1
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	0.0675675675675676	0.952965952965953	0.241339976815091	-0.876840696117805	-1.38008011550989	2	CYP4V2, ACSS1	2Gy_vs_0Gy	1
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS	0.987603305785124	1	0.0477342401407188	0.311492710543449	0.504001738804301	2	ENTPD6	2Gy_vs_0Gy	1
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR1	0.014409454854899	0.590452353914461	0.380730400722792	0.995989304812834	1.3229659430862	1	FGF5	2Gy_vs_0Gy	1
